"id","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty_xy [nm]"
1407,31029.97589,28506.37441,164.54806,771.7169,32.47875
1408,30900.66212,31208.19327,322.56726,6829.79386,16.02849
1409,30781.2366,30748.92231,217.02395,3055.8237,14.77316
1410,31010.89229,22284.40167,99.44728,379.79221,18.34319
1411,31100.74603,23491.89698,126.81305,941.48581,13.56306
1412,31004.40747,27148.68927,95.15864,449.78617,10.38045
1413,31112.32641,19693.26668,125.71245,1421.30832,12.1661
1414,31120.33864,21540.52452,140.58373,856.2533,18.03136
1415,31062.25533,26239.4585,184.53416,1665.78702,15.81632
1416,31056.5809,27652.43723,93.44976,413.3907,13.11397
1417,31005.56157,30094.20025,196.52748,1626.5585,19.75457
1418,31053.87044,31343.94815,370.94176,7777.29129,17.5164
1419,31134.39962,31647.70841,246.67099,3771.57344,14.29858
1420,31228.34338,20439.89086,128.58289,767.54374,20.52513
1421,31107.40293,23460.48578,172.2529,1285.21143,12.71909
1422,31109.11563,28594.77494,68.41824,264.3947,15.32516
1423,31033.89346,29608.24475,135.9584,730.93578,26.5989
1424,31126.21897,19432.2825,131.47575,1453.10956,11.68715
1425,31234.54617,22756.97267,113.7192,790.95727,11.19271
1426,31228.97239,28922.56024,93.0606,325.79918,20.96021
1427,31213.74755,32569.00869,154.70091,1409.35979,14.04313
1428,31233.09821,20284.20294,137.32602,1274.02008,17.60289
1429,31455.82095,20992.89162,114.40282,699.5386,14.43399
1430,31366.93248,21931.01438,96.51986,317.0005,24.28693
1431,31395.00145,29853.96215,64.00819,236.0397,16.31725
1432,31510.55562,31451.9388,307.11685,7103.47817,14.26927
1433,31555.13252,24339.4842,163.24992,2178.3786,10.43918
1434,31716.34631,27793.30445,149.54855,1151.691,14.84555
1435,31557.01118,24553.46302,170.23256,2156.63872,15.18257
1436,31456.11869,31616.98632,298.26321,4462.11511,21.15158
1437,31625.35275,19889.55934,119.99443,1019.42389,11.04354
1438,31742.41693,28052.38226,126.84429,1585.17615,10.11007
1439,31722.67493,29599.22336,139.54247,828.76849,19.06969
1440,31806.15743,32196.97977,317.40024,4957.68872,15.68594
1441,31876.22871,21931.27607,194.72322,1527.71307,21.53685
1442,31719.80344,26190.7615,105.33661,366.7866,18.85383
1443,31785.20098,26545.42511,99.4788,221.15599,22.2377
1444,31960.49274,30012.05702,157.08215,1184.7373,17.27605
1445,31849.64884,30390.20036,113.73993,718.14168,17.76461
1446,31676.51465,31481.66146,173.64755,2217.99384,16.14343
1447,31904.8167,23374.31348,106.5429,1336.50333,7.69233
1448,31999.85768,25231.60797,179.5353,2680.46019,10.33576
1449,31905.60183,28708.39869,190.57121,2673.42048,13.13148
1450,31863.72721,21931.2939,142.96679,915.54483,16.1919
1451,31986.56638,27171.28153,77.74061,621.04819,9.02617
1452,31879.40424,32164.81335,172.39582,952.46699,25.92666
1453,31991.95443,20406.8868,100.02797,741.60573,10.3467
1454,32020.65147,22531.40667,76.14465,155.3625,18.45981
1455,32065.64058,21361.14359,119.17083,643.967,12.15306
1456,32285.25673,24490.52598,109.08427,564.44443,14.85232
1457,32189.78471,28687.73295,161.85362,2240.65584,11.0574
1458,32191.93795,30007.58072,172.03009,2646.81923,10.3118
1459,32274.57211,31366.69795,83.17602,464.70233,13.65789
1460,32345.17783,27027.07555,59.34193,182.72938,14.2318
1461,32454.93422,20817.15037,107.35836,933.83494,9.29218
1462,32442.37445,22934.76372,53.57742,127.79648,12.78471
1463,32374.78554,25185.04796,160.2749,1367.32365,15.63096
1464,32598.97708,25935.03268,131.0708,846.75346,13.36982
1465,32598.51069,29450.58731,166.85673,1869.52934,14.93509
1466,32616.29147,26670.77049,159.24434,778.13564,15.5486
1467,32537.91703,27670.66169,108.90636,396.52408,26.57019
1468,32647.43183,27892.39841,100.84335,558.75237,16.7546
1469,32541.09277,31830.7419,79.38749,279.823,15.11442
1470,32653.82994,22585.50772,76.43641,299.67559,12.02486
1471,32487.69088,25122.94878,252.29558,2720.33491,18.8199
1472,32785.04797,21818.55248,113.30697,790.2897,11.46121
1473,32804.78698,27284.85301,102.83149,490.21922,18.77008
1474,32856.36747,28461.23243,176.39942,1790.6205,16.42162
1475,32824.13582,28517.61717,146.53021,1593.3993,12.62618
1476,32913.23815,23662.67907,145.11755,1285.85976,15.52475
1477,32887.52435,26735.07194,141.31831,616.9299,22.52916
1478,32950.46055,31520.81107,61.70099,130.85327,17.64078
1479,33042.97163,25858.11314,257.44123,1923.93786,21.03552
1480,33004.62561,26034.75092,96.33387,369.66458,16.75524
1481,33041.92202,24811.69656,182.58987,2398.65233,13.06251
1482,33079.79435,30660.0146,94.83862,498.68111,10.01942
1483,33151.18229,24239.44507,114.27769,834.31539,12.05896
1484,33202.96099,26755.82872,158.02092,603.49748,33.84845
1485,33202.35645,21625.43558,60.59962,187.94044,18.30197
1486,33294.91928,22298.64968,319.14104,2868.98162,25.51254
1487,33193.57666,23131.10835,90.42394,287.48784,26.58761
1488,33279.59213,29226.9389,125.85598,1236.469,8.97414
1489,33359.97583,26171.40889,203.48045,1529.39008,25.94617
1490,33451.94257,26367.03152,148.61805,1173.66104,17.80454
1491,33322.98455,28113.30672,159.17498,2764.64824,10.67204
1492,33396.99456,30040.91831,123.44841,972.61423,13.35405
1493,33479.42069,27528.84365,88.12184,455.30776,12.65504
1494,33571.90931,22729.06316,84.91368,420.03091,12.83083
1495,33576.45827,23529.72473,173.64256,2059.69381,14.4266
1496,33592.89639,24522.05377,63.80477,203.91773,15.76562
1497,33638.88911,25017.89899,256.75418,3155.8797,17.83295
1498,33567.60773,22309.01611,101.73772,883.58863,9.6039
1499,33534.21873,30779.73135,143.68329,711.80992,12.84807
1500,33704.88285,23652.93329,136.1605,1636.0842,12.72224
1501,33781.76345,26355.89535,168.86255,2719.78368,13.88123
1502,33794.46679,27088.42415,150.72252,1020.39227,14.22729
1503,33761.6293,29364.8454,130.3385,830.73857,18.05986
1504,33952.06756,25010.50625,113.77787,1196.77037,9.45459
1505,34042.06691,28131.69848,176.55573,1290.51229,23.3058
1506,34005.67879,29041.96687,127.62098,1493.75413,10.81004
1507,34006.76915,30127.31409,152.6548,2087.80337,8.23
1508,34002.23216,23785.07662,147.14504,1400.22782,20.03039
1509,34155.35908,24204.40746,155.11751,3084.01434,9.98583
1510,34105.31625,26124.0603,229.42436,5539.25453,13.44329
1511,34136.4643,22995.30316,139.4859,1507.91356,10.2816
1512,34254.25029,25929.58418,150.4643,2743.04021,10.90336
1513,34224.64488,26671.31117,96.87989,495.35417,15.3904
1514,34323.82517,25140.75204,128.07215,827.41093,19.59434
1515,34290.22647,29369.90885,120.34904,292.383,35.09438
1516,34427.73196,27842.94,168.82174,2508.30612,12.01078
1517,34393.09512,26285.42135,158.08814,1195.16664,19.52674
1518,34537.85784,25874.20428,125.55001,1157.60831,18.7665
1519,34626.6447,28523.0193,117.33932,944.13056,14.86743
1520,34684.65097,29128.11428,151.20077,491.15172,31.77188
1521,34669.2083,23517.55519,56.79828,125.19978,15.97873
1522,34885.05517,25093.46362,135.67454,1306.6422,12.49676
1523,34770.61269,24266.4385,113.64848,1137.56233,16.76148
1524,34933.24217,26857.93652,93.04548,237.27087,18.26452
1525,34862.3155,28498.21278,101.12034,564.25138,13.28485
1526,35159.89461,25797.31138,87.40045,602.76447,13.66913
1527,35156.38633,26029.30752,88.43913,580.71947,14.0098
1528,35148.57045,27345.18584,88.40176,341.4736,13.98984
1529,35138.6617,27928.32816,102.02583,238.24688,21.13687
1530,35425.4265,26721.30164,65.09155,256.73346,7.97241
