"id","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty_xy [nm]"
941,19001.94792,21270.74589,108.15475,3461.92396,11.93806
942,18990.14731,21497.49113,72.52383,1511.47947,13.00707
943,18952.32753,23473.19395,97.75374,2267.54756,12.03018
944,18982.43718,15343.80367,31.39941,353.75933,6.06866
945,18961.95179,16674.94594,83.12196,1814.00242,10.41798
946,19027.92105,17191.39029,95.8351,2614.18112,9.4803
947,18952.60669,19222.05237,69.76509,922.60319,11.60163
948,19038.65369,13496.35387,86.66799,1733.38328,13.62714
949,19136.55089,13819.20477,99.87241,2728.6152,9.84381
950,19240.30501,18620.36819,81.47218,819.99687,23.18654
951,19065.45007,20568.71661,73.07558,2045.93075,8.75116
952,19117.29441,11219.05142,48.73015,528.89865,12.37729
953,19160.63352,14868.61595,70.61162,1622.66412,10.70968
954,19151.21382,15931.68884,80.7531,1792.98321,10.14869
955,19154.5944,20220.70505,39.68078,409.09369,10.65748
956,19206.41785,9810.49231,35.10212,347.74453,9.35357
957,19194.36625,22248.44864,97.7058,2614.44432,8.80785
958,19182.52146,22857.01151,61.97323,1233.87498,9.49277
959,19376.52673,11422.94613,76.52774,1471.79291,11.30886
960,19252.47653,17414.75042,47.03203,576.86735,13.71048
961,19388.97897,18126.46383,89.45506,1300.3667,15.18381
962,19246.39207,23039.15989,43.62715,495.59373,11.91451
963,19396.83579,10321.82589,71.7212,1631.10375,9.8333
964,19309.73432,12332.08824,75.84757,1934.58921,9.74423
965,19309.62138,13454.16517,54.33899,679.60893,12.55745
966,19298.08749,14286.78206,33.18925,290.38951,10.27304
967,19299.34977,16186.73932,46.99095,689.91478,10.14268
968,19321.03914,17605.64976,58.61289,832.08546,9.58177
969,19245.72743,19886.18753,74.73086,1261.593,11.2016
970,19374.34434,10694.49385,63.7663,1033.09209,10.45238
971,19281.22586,14586.66573,91.10216,1852.357,11.11111
972,19400.5483,19048.94079,69.2485,1473.30097,8.24052
973,19351.77693,21446.96753,76.89788,1123.27572,13.39958
974,19302.64874,23354.62679,71.25655,940.95688,16.89821
975,19339.404,13862.35993,80.3144,1364.86337,13.10421
976,19406.6068,15016.62077,62.34717,786.23224,14.29395
977,19416.24596,15568.55857,43.14067,564.79879,10.29217
978,19376.49999,18573.89169,58.19751,297.66957,31.96136
979,19378.06495,22692.71212,63.84699,1009.50701,14.78102
980,19461.76655,24007.69855,71.37766,1312.89228,11.95839
981,19493.39471,15733.98781,71.4255,1274.35621,11.73261
982,19614.79418,20436.40122,78.84145,1289.4276,11.80747
983,19668.12329,10918.46191,94.43966,1706.45641,16.80207
984,19526.75848,12211.73949,77.18245,1112.27024,14.44244
985,19517.20436,19359.12567,42.76714,367.6215,14.83145
986,19652.27289,10295.5959,118.58224,3112.8905,13.14012
987,19544.2209,11476.11992,86.25858,2700.56846,8.94009
988,19633.49412,17969.27476,102.13421,2168.43688,10.78984
989,19600.03246,18135.73119,114.18323,5010.21946,8.28584
990,19603.55246,20757.38596,54.69257,459.82132,15.96311
991,19620.25064,21346.7984,91.81995,1181.80957,15.24764
992,19616.74907,22936.47132,54.57668,976.31474,11.41623
993,19659.3808,10246.14482,103.76188,2507.97604,9.68928
994,19652.985,16749.85216,102.02596,2201.10465,14.0607
995,19686.8087,17245.17081,51.33782,667.87538,8.1281
996,19666.56817,20424.67839,86.79499,1728.94058,10.47307
997,19707.01499,21884.80976,99.21718,3325.52454,9.26351
998,19702.64841,23272.89454,72.46038,1623.46855,12.11538
999,19620.85356,23736.99454,119.10228,4231.37818,10.30543
1000,19777.44483,11070.38886,74.86124,1322.23746,15.00336
1001,19705.3622,16682.80022,104.17558,1967.76999,14.77088
1002,19738.54813,19046.42414,50.94958,710.83759,11.25932
1003,19705.00868,10248.31153,112.35093,2430.90389,13.59767
1004,19790.06901,11844.53835,47.52991,467.69914,10.21039
1005,19841.57549,14137.23798,92.68325,1818.4686,12.88265
1006,19623.10644,16760.3389,100.41937,2361.89883,12.39763
1007,19820.66781,19448.28651,49.6944,428.54048,11.55901
1008,19835.64745,21067.88834,54.65539,656.30033,13.1381
1009,19775.52518,12606.83884,95.09921,1538.6211,15.62283
1010,19818.13942,15255.70239,48.35972,276.60648,15.83932
1011,19842.54073,18763.37833,59.37834,1041.79623,10.04015
1012,19883.94601,21009.45867,59.95709,735.22921,13.46895
1013,19967.35682,22401.17441,84.55899,2221.40104,10.66544
1014,19898.24875,17507.01968,58.49242,1083.62465,9.10244
1015,19976.61763,10737.19174,49.66102,431.66527,14.41928
1016,19944.56372,12101.08987,54.17517,715.86842,10.10423
1017,19998.78244,14237.30404,149.16815,7660.87143,6.35574
1018,20017.17845,22460.74382,84.52276,2340.36086,11.32946
1019,20013.73652,22823.57825,59.69176,981.2492,9.32508
1020,20148.45107,13146.12861,56.38649,159.45081,47.62073
1021,20024.97493,15630.00591,63.25534,1023.32657,10.90548
1022,19856.19961,21003.69225,67.47931,900.7996,12.6143
1023,20078.49429,23707.74461,109.91045,2087.78927,15.5316
1024,20041.64745,14238.08841,155.37897,7984.83716,9.41796
1025,20055.99196,14968.51636,61.79924,1063.39178,8.13953
1026,20037.97202,17054.13189,46.74051,503.51487,12.25203
1027,20054.43413,19473.76141,65.31205,806.05659,15.89589
1028,20107.85249,24265.71015,123.56396,2877.59448,15.42059
1029,20138.82365,11211.06775,69.73635,1220.72347,14.03262
1030,20188.13066,18171.49586,88.76961,1146.08831,18.12789
1031,20143.66091,18749.39819,79.52359,2025.08308,9.11158
1032,20129.11275,23468.07548,88.35908,1788.67653,12.48396
1033,20210.59559,13543.39066,52.54883,591.46123,11.77813
1034,20135.27283,10758.80425,50.87594,361.63959,13.28997
1035,20245.09413,12539.54622,101.1045,2251.5815,10.41017
1036,20271.71845,16465.39427,78.31371,1420.79789,10.43021
1037,20237.95023,19526.99652,64.85381,928.13464,12.11981
1038,20320.15738,23910.17979,180.82176,9234.04048,8.87261
1039,20277.41091,12524.34998,150.45811,3529.43553,12.98389
1040,20327.98389,19916.71203,71.77434,611.56384,13.00984
1041,20307.95885,22013.28976,73.90438,1694.80697,8.96636
1042,20254.93192,22463.27839,53.80696,1334.10983,6.95743
1043,20496.87267,16817.07543,97.99195,2007.12577,9.58797
1044,20376.56317,20424.15656,67.43082,1803.33547,10.32063
1045,20420.03227,11413.70813,109.08425,2795.20248,13.2286
1046,20452.81496,11513.5264,132.5324,5401.38092,10.16613
1047,20505.90319,13321.9903,82.63564,932.62332,17.23108
1048,20409.71174,18390.89713,93.38541,1982.11792,12.37423
1049,20413.80834,21219.61387,63.64567,935.20151,13.50847
1050,20398.18684,23079.18462,39.36629,276.06016,13.04899
1051,20495.33133,15462.68492,75.78234,2323.61699,7.08664
1052,20495.81786,16780.48811,87.60433,2093.87363,10.56861
1053,20509.68086,19064.51074,47.02406,621.02916,9.02875
1054,20573.60923,11881.95642,74.08724,1525.18364,11.5065
1055,20418.4737,12559.23954,69.10046,1022.41996,12.40862
1056,20623.81391,14288.13471,94.65935,1983.21833,12.69763
1057,20476.03192,22022.53735,83.00797,1675.27966,12.42715
1058,20530.31975,22742.38307,40.29746,316.35737,10.9778
1059,20516.19821,23885.57502,108.49867,2953.18651,8.55443
1060,20628.96549,21486.21051,68.33513,1391.32412,10.65576
1061,20731.1933,13557.56084,80.10587,1085.45354,12.91757
1062,20681.41118,14813.14978,70.42382,1166.10443,9.83331
1063,20674.64602,19515.55758,45.05016,308.93352,17.05205
1064,20628.85167,22262.9154,40.28152,543.93282,9.41621
1065,20797.29469,15943.27322,67.46987,711.60129,16.16586
1066,20796.25979,23634.83446,89.43504,1542.20205,15.86936
1067,20711.4287,16937.97532,70.16596,1194.37079,10.97045
1068,20810.01342,20681.26234,196.87535,4640.19085,18.70226
1069,20911.42278,13181.12416,94.34897,2530.77263,11.93225
1070,20772.67761,14278.03846,114.02111,2668.94748,12.7208
1071,20839.31523,12426.15661,48.24496,611.36941,9.63135
1072,21039.02326,22123.77947,83.39684,1365.3623,13.87443
1073,20894.89845,22502.79007,37.4201,395.93879,7.22186
1074,20918.84005,23046.64905,90.45971,1934.92478,12.03759
1075,20917.22756,11275.56625,49.35868,716.61518,9.53479
1076,20862.37764,15506.60549,117.35752,2036.74155,18.0736
1077,20995.17153,15824.71871,106.64873,2126.71294,11.85254
1078,20974.46164,19861.57561,45.19841,266.97078,15.99182
1079,21066.84826,21534.20255,84.34882,2429.10828,12.21002
1080,20934.56821,24274.99136,52.38413,538.36579,8.05671
1081,21073.21063,19115.28804,145.35598,4142.04693,14.20102
1082,21078.9009,22145.33067,101.54105,1785.08139,17.11468
1083,20946.15693,23677.55392,92.6913,1603.52791,12.55126
1084,21074.81215,11924.29188,63.44571,1020.98908,11.52658
1085,21123.89963,15790.90862,104.28742,2314.00722,13.28134
1086,21018.35614,16478.69534,71.27298,1357.46439,10.0066
1087,21060.839,18412.27252,45.54813,468.63676,10.62153
1088,21036.35384,19022.58551,116.46478,3194.82326,13.55282
1089,21111.90003,19602.07272,37.18104,243.00946,12.75562
1090,21043.42506,16474.69306,78.81033,1387.92545,11.31845
1091,21137.28536,17784.3955,42.094,405.88961,8.88951
1092,21150.99069,17876.14304,56.90776,419.67608,17.42097
1093,21073.153,20739.5107,47.75693,438.84645,14.73472
1094,21140.06154,21569.36577,99.20983,3365.5266,10.84657
1095,21215.04264,23162.38591,84.69568,1676.12535,13.59763
1096,21088.2456,11461.02716,93.31012,1506.40785,13.72807
1097,21262.15001,20934.59625,75.05115,975.20811,17.23574
1098,21268.47174,13190.44064,97.51771,6133.35466,4.46984
1099,21174.51801,22170.75523,87.09007,1502.32052,13.21895
1100,21258.68277,22559.02101,27.81507,287.27114,7.59688
1101,21302.86141,13906.49969,77.20345,1957.40649,9.41566
1102,21257.48728,20151.28435,27.43362,258.59231,6.46531
1103,21328.3385,23266.47018,102.05841,2732.67668,12.51376
1104,21381.81033,12136.11566,67.98119,2045.08694,7.31371
1105,21418.35649,12623.18933,104.35657,2600.23627,12.04639
1106,21354.58798,24029.11222,98.81038,2626.08588,12.00977
1107,21411.60414,16053.9804,80.5241,1360.57319,9.59201
1108,21545.99505,16582.67507,61.93311,635.01875,13.95212
1109,21454.46142,14506.36775,67.07037,1644.41904,9.74336
1110,21406.18562,18382.55174,94.71603,1916.88773,17.18812
1111,21400.80446,21279.15447,75.35998,661.79226,18.53363
1112,21422.06805,22965.40288,37.54619,325.09115,10.20549
1113,21525.64998,20458.96449,44.66242,306.63282,11.45576
1114,21615.33704,22458.61231,83.51473,1465.85485,12.83324
1115,21517.94881,23428.98164,102.74997,3285.78861,12.26803
1116,21645.37499,15532.60606,102.10437,1393.17726,22.07292
1117,21543.38327,17723.47046,96.55878,2874.00038,9.87843
1118,21642.86519,19903.12129,52.74932,434.31774,14.5221
1119,21674.92312,12459.91028,68.43932,1157.12796,11.25015
1120,21700.40133,13157.98926,99.32469,1801.44541,13.44236
1121,21663.97228,14009.97663,96.50163,2187.49054,12.32655
1122,21740.18271,18539.0879,78.78111,2088.61819,11.14248
1123,21741.97664,19168.03825,46.91359,404.15134,12.35983
1124,21671.52528,19565.88488,50.97343,940.16773,7.19932
1125,21769.79244,23590.82386,151.83059,6114.38243,11.06703
1126,21706.8792,15480.57329,162.45221,7312.79529,9.4819
1127,21699.02807,16529.18077,80.23675,1176.26719,13.26948
1128,21742.99214,16968.09256,74.6781,948.43645,14.21854
1129,21797.70236,22114.31468,89.74959,2689.97511,10.29978
1130,21780.91311,13066.64812,71.77522,1102.53658,12.99507
1131,21806.55497,22463.47375,85.20254,1890.30871,11.18569
1132,21817.88,22963.26275,45.70193,382.03963,15.90356
1133,21926.09164,13698.12365,71.73918,1330.81978,11.74435
1134,21824.00533,14374.88406,54.16126,846.38828,10.44785
1135,21811.97424,16730.11622,121.48016,2431.24461,12.90779
1136,21912.99286,13639.16583,75.49905,1463.85289,11.8312
1137,21948.41782,17353.27767,36.37572,290.92075,10.36963
1138,21944.34925,14699.32499,79.12626,1863.58226,7.68813
1139,21905.30476,15691.57947,86.4599,1462.39644,14.39357
1140,22050.53283,20147.66726,77.73984,1174.27837,11.86521
1141,22084.39602,22751.13737,96.36104,2124.16562,12.40945
1142,22084.53114,19160.6335,74.00388,1531.03831,8.58358
1143,21992.03272,19845.65518,58.85139,520.67931,12.53141
1144,22030.78083,20799.1222,40.39174,395.71233,8.72868
1145,22091.7898,21947.69009,119.93775,4098.86156,12.60322
1146,22031.50481,22191.99908,121.13265,3446.74374,11.77632
1147,22141.79829,12949.1808,52.46688,552.09882,14.07561
1148,22096.99994,16200.18551,45.29776,487.11245,12.42971
1149,22095.40816,18547.76537,92.76515,3273.91055,9.84869
1150,22112.65502,21214.1616,79.29447,1788.07542,8.96307
1151,22053.12898,22032.18761,107.11179,3665.69653,11.60742
1152,22060.71724,23757.82562,168.30056,11653.16712,6.50628
1153,22219.5886,13530.24219,83.62543,1824.74737,12.0059
1154,22308.88291,14255.1473,88.54244,1825.80634,10.96511
1155,22246.61679,18756.068,76.79155,1310.043,12.86235
1156,22184.40972,12442.36223,41.64225,309.09033,9.97676
1157,22201.69906,13216.0073,43.56577,503.47139,11.30642
1158,22179.57747,13504.74818,86.87584,1846.72734,10.38333
1159,22218.02713,15194.90907,38.65687,246.28778,11.85145
1160,22193.04586,12963.66445,51.29702,515.24467,11.78727
1161,22281.6315,17667.42346,69.66671,1395.08511,9.06947
1162,22281.95158,19538.95546,58.6741,961.40157,10.49446
1163,22290.43846,21682.69132,95.0709,2383.21553,12.88555
1164,22327.63897,14875.01262,51.82154,672.36077,10.00901
1165,22418.98147,16775.57863,75.71011,614.74069,18.0303
1166,22179.02963,18746.46389,115.61656,2654.45668,18.65108
1167,22267.42646,20249.03019,58.12965,551.90717,15.58209
1168,22307.72152,21219.29813,81.08977,1132.68545,19.00723
1169,22278.01266,23323.90853,90.51376,2464.90173,11.64091
1170,22415.30525,14344.6655,102.22743,3779.11541,8.85992
1171,22487.12713,15635.22618,70.22416,1645.17876,9.32055
1172,22464.16746,13997.08772,63.29309,818.05458,12.9441
1173,22426.21922,16112.5278,67.73378,566.31202,19.42924
1174,22533.44557,15139.73199,59.84104,874.15194,9.08876
1175,22494.74276,18104.85395,49.41628,689.41232,9.16811
1176,22528.15273,19168.32863,62.49671,1129.87043,9.03266
1177,22526.15192,22297.96492,88.48272,2171.31452,11.20728
1178,22427.26303,22937.95421,68.59516,691.71171,13.18385
1179,22707.53233,17387.29133,68.1332,1049.03433,11.31612
1180,22740.27742,13670.64989,97.22737,824.29497,25.3392
1181,22758.19668,17597.48236,121.60793,2620.51637,14.98763
1182,22629.20149,19495.40391,56.33628,690.26769,12.28122
1183,22614.51351,20663.65614,94.99239,2420.03951,8.46721
1184,22671.26287,21395.5534,54.0627,675.82312,12.04449
1185,22599.00888,23574.14958,91.90125,2148.35923,10.21625
1186,22693.96819,16473.52087,40.87337,305.20297,18.21354
1187,22770.8153,13305.6649,18.82801,166.23756,4.59471
1188,22723.2297,20076.1067,82.45929,1429.80773,9.53473
1189,22776.505,15816.18148,109.23885,2246.04877,11.97629
1190,22755.11481,18300.71649,58.5038,529.20656,13.52067
1191,22755.59689,22259.51383,78.27393,1539.18511,12.7676
1192,22738.99197,13766.96971,102.94019,1134.65716,21.10592
1193,22861.18152,16648.2049,91.18593,1711.04919,12.5861
1194,22998.68156,21003.84461,131.14738,3479.02429,15.72544
1195,22809.48741,22903.97563,58.12914,1243.8585,9.71205
1196,22877.40004,16758.8434,74.86977,1166.09749,13.07208
1197,22853.12779,17732.88345,89.40421,1918.68739,12.02197
1198,22881.89683,19802.94202,42.77733,655.2838,8.60275
1199,22903.19146,23425.5973,118.44587,3991.32143,8.80601
1200,22915.28964,17591.14354,98.73547,2621.32367,12.54004
1201,22922.93438,23223.19187,127.62437,7029.60233,6.58022
1202,23030.438,14338.1251,118.69412,3650.61954,10.72546
1203,23048.17441,14519.26694,138.77043,5233.55523,9.77785
1204,23083.22499,21901.71837,85.68161,1173.64594,12.97143
1205,23166.14123,18457.02602,61.98034,689.47841,14.76424
1206,23179.0145,18681.76006,71.0324,831.18557,14.8743
1207,23119.34102,19202.64948,57.54984,590.66555,13.40383
1208,23092.33398,21098.40767,111.87839,2483.5861,11.43514
1209,23137.16876,14982.8114,80.39404,1189.37651,12.1704
1210,23143.15304,22498.38148,35.45864,275.63552,15.9031
1211,23209.36725,17170.72984,33.93556,244.69757,9.71353
1212,23215.91017,20161.50408,47.70714,685.38284,7.25131
1213,23292.81244,18192.9584,66.45302,561.10845,16.95652
1214,23397.35833,16219.35895,71.6159,1939.44341,11.24972
1215,23401.47464,19568.67597,76.38624,1350.82724,11.37631
1216,23314.87867,23355.98732,59.15139,1117.47847,9.85371
1217,23415.72564,18823.89292,78.39892,2541.06317,8.06897
1218,23430.93383,19297.4175,115.25297,2367.8959,16.90475
1219,23369.91848,22042.49842,123.57909,4842.78447,10.27313
1220,23336.07917,14553.81993,84.66768,1557.70163,8.68098
1221,23479.79409,21009.86895,147.49077,3683.61152,12.59258
1222,23439.50971,22938.40464,163.71897,6478.28628,10.05554
1223,23478.98511,14963.41509,59.27268,1211.30594,8.44576
1224,23503.53333,15541.99951,55.0377,831.03646,8.62336
1225,23515.91499,16691.83628,68.64816,1096.17499,13.26464
1226,23542.67208,16682.31292,80.02544,1286.42253,15.20121
1227,23503.11494,20473.3024,53.32962,993.19767,7.58472
1228,23414.58487,21332.92268,88.48633,1995.23336,10.08653
1229,23651.50698,18030.63721,99.75386,1302.87105,15.06523
1230,23591.63057,22418.4897,46.09557,753.2928,7.54717
1231,23541.87501,22753.88663,103.23463,2971.55138,11.82341
1232,23578.15269,20189.04275,69.88345,706.48133,16.4071
1233,23785.17103,16185.92788,73.10948,2014.82437,11.88088
1234,23681.41343,19572.24015,80.70264,1989.91104,9.90828
1235,23821.28706,14698.43558,18.94009,173.29341,4.99581
1236,23916.86788,18271.67099,89.56371,2368.79225,13.75079
1237,23724.22602,22032.94444,66.57152,1453.94728,10.18624
1238,23813.89148,15640.59718,73.47532,1150.4325,13.06836
1239,23867.89943,17273.32237,65.28056,1200.72303,8.93247
1240,23871.52918,21538.86859,41.12279,302.1335,12.90147
1241,24000.21611,15394.20091,72.78686,1307.32959,12.98712
1242,23913.28869,18728.27405,36.77932,347.51933,11.06783
1243,23900.00755,19904.69293,62.7186,1070.92341,11.3235
1244,23944.19459,16304.63014,94.20852,3269.02575,9.94336
1245,23916.91523,16676.84016,125.50435,5590.3213,7.42416
1246,24088.28469,18388.46316,131.26473,4301.99912,12.8295
1247,24098.35578,20615.87187,91.39892,1947.80445,12.21991
1248,24078.81474,15112.32203,61.92975,877.36618,11.4226
1249,24031.91522,18248.84172,187.62748,5927.68379,13.21234
1250,24058.55733,18286.25674,221.21315,11162.27882,11.41837
1251,24064.78718,22850.72249,50.34212,505.5049,12.37587
1252,24088.36422,15240.12249,77.7485,2583.76695,7.60778
1253,24109.98178,16263.68964,124.82808,3126.724,11.438
1254,24111.2672,18287.06706,132.66625,5150.48019,13.79756
1255,24198.28741,20398.90855,95.39797,3917.56794,6.2401
1256,24271.73113,22014.3868,85.61937,1335.58618,13.67013
1257,24232.22914,22446.9957,76.862,1997.37679,8.44986
1258,24303.89875,17345.59707,81.37684,654.13116,17.58156
1259,24311.38591,21568.6752,82.16078,2509.29622,8.19877
1260,24383.74968,19353.73696,82.53762,1741.51054,11.4198
1261,24269.0082,16267.2993,95.96854,1596.40858,13.48337
1262,24352.87989,17555.51583,52.41094,703.1913,11.0681
1263,24400.3461,22063.24995,98.30324,1883.87431,14.88992
1264,24483.60685,18267.30212,136.89463,7219.60714,6.96477
1265,24508.32855,19111.38693,53.82137,615.4838,13.75118
1266,24472.64059,21898.9172,68.53722,1324.81731,10.16359
1267,24564.91099,20729.06542,107.21854,4554.26402,7.9952
1268,24439.38515,22212.48862,56.95562,642.31246,13.5971
1269,24545.85471,15948.19025,53.74668,508.00673,11.0926
1270,24558.59969,16488.89408,87.55664,1617.79693,15.01627
1271,24479.62143,19981.70268,95.18926,1757.71154,12.22745
1272,24732.49731,16432.36137,67.39178,1213.16227,10.0355
1273,24694.85579,18498.20449,110.47815,2259.45975,15.94843
1274,24762.62955,21644.13711,62.36172,867.52435,11.02732
1275,24819.99914,17168.16627,66.09895,720.01235,13.77826
1276,24833.63352,17224.26364,58.14592,682.79332,11.83622
1277,24788.31405,18073.1574,79.33407,2305.60426,9.59835
1278,24913.88957,19667.99377,46.05931,302.54582,11.71821
1279,24976.06553,17472.23926,31.81296,282.06149,9.42699
1280,24973.28935,18992.81179,75.22455,1597.89589,8.28568
1281,25116.15378,18737.38565,59.77858,617.86829,12.01286
