id,x [nm],y [nm],sigma [nm],intensity [photon],uncertainty_xy [nm],x_px,y_px,sigma_px,mean_intensity,Outlier
973,16871.9509,12002.45722,96.2991,2494.1585,9.01318,293,204,2,0.025708061002178647,False
976,16834.11604,25004.47107,102.02622,5540.81623,10.08124,293,426,2,0.09019607843137255,False
977,17020.39565,19186.24656,93.3213,2248.87705,12.84305,296,327,2,0.0849673202614379,False
979,16936.00185,22704.61452,107.08285,4088.14604,7.4588,295,387,2,0.01045751633986928,False
980,17050.61269,8479.56855,116.06326,4298.07607,9.55095,297,144,2,0.05359477124183007,False
981,17035.23018,12686.71806,84.28536,2143.9303,11.84775,296,216,1,0.03529411764705882,False
983,17003.10089,14520.73517,78.78148,1878.42192,11.48921,296,247,1,0.050980392156862744,False
985,17013.29708,16452.60674,97.6905,5933.95934,6.45245,296,280,2,0.06579520697167757,False
987,17083.16537,23911.13606,107.31284,3267.35232,14.50788,297,407,2,0.054901960784313725,False
988,17136.34259,23786.22381,100.23141,2940.25868,11.93275,298,405,2,0.10893246187363832,False
989,17131.58452,9060.93653,82.49051,1720.36509,10.66492,298,154,1,0.0,False
990,17078.93524,17179.79214,103.66322,16791.21593,3.46649,297,293,2,0.13725490196078433,False
991,16973.20552,22172.09303,88.45701,1167.78989,12.20763,295,378,2,0.033115468409586055,False
992,17071.06665,24600.55314,102.71759,4494.20659,5.73204,297,419,2,0.03660130718954248,False
993,17227.39487,11067.01334,110.79526,4123.90284,8.95487,300,189,2,0.04008714596949891,False
997,17205.47183,9444.97842,77.78342,2336.69583,8.5876,299,161,1,0.047058823529411764,False
998,17288.86159,12231.70001,80.47965,1670.52207,12.19421,301,208,1,0.10588235294117646,False
1001,17287.76299,11535.82357,101.45757,2836.05747,11.80114,301,197,2,0.10196078431372549,False
1006,17187.80308,8469.48696,84.59978,1787.48479,11.37144,299,144,1,0.043137254901960784,False
1007,17378.41089,10588.65929,87.51491,2721.85315,9.62995,302,180,2,0.047058823529411764,False
1009,17328.27617,14626.51884,75.53151,1319.34364,11.39925,301,249,1,0.0,False
1012,17472.89697,11581.40366,118.37351,4140.09176,12.69637,304,197,2,0.05359477124183007,False
1014,17452.12639,15565.80719,82.17581,1413.16491,17.95485,304,265,1,0.0196078431372549,False
1015,17445.07814,16254.62263,103.81321,5061.31979,10.92365,303,277,2,0.04095860566448802,False
1016,17427.54511,16980.77241,79.47315,4643.68552,6.66552,303,289,1,0.03529411764705882,False
1017,17568.47962,14088.65669,144.81705,9535.66461,9.28318,306,240,2,0.13333333333333333,False
1019,17509.80906,23521.68365,125.4256,6000.83644,11.93991,305,401,2,0.016557734204793024,False
1022,17509.18885,11528.43578,93.17059,2801.27414,11.75629,305,196,2,0.05359477124183007,False
1023,17598.99962,15038.1423,83.13669,2614.92168,11.11368,306,256,1,0.09019607843137256,False
1025,17562.60146,23632.37628,111.39497,3062.78347,14.33407,305,403,2,0.029193899782135078,False
1027,17657.47184,15628.15609,106.72207,3383.99657,11.89536,307,266,2,0.09324618736383442,False
1028,17700.16003,17629.70894,104.00778,3748.19196,10.58205,308,300,2,0.1028322440087146,False
1029,17726.42835,23027.60267,87.96031,2278.7814,13.01552,308,392,2,0.016557734204793024,False
1030,17561.09013,23766.65712,84.07051,3315.97488,10.24478,305,405,1,0.054901960784313725,False
1032,17672.56489,13217.82943,97.31225,4650.14985,9.06133,307,225,2,0.06666666666666668,False
1033,17658.33573,14079.3409,100.55604,2638.11693,15.57032,307,240,2,0.09411764705882354,False
1034,17682.90741,16592.84178,91.33225,3771.27259,8.72263,308,283,2,0.020043572984749455,False
1038,17694.95192,12229.18916,91.20677,2869.43346,10.0625,308,208,2,0.037037037037037035,False
1039,17718.81036,13613.13974,88.10342,2725.70985,11.24027,308,232,2,0.05620915032679738,False
1041,17762.97118,11014.92056,79.81223,1270.72357,12.57469,309,188,1,0.00784313725490196,False
1043,17809.23044,15608.32661,111.95798,3962.83454,10.76951,310,266,2,0.046623093681917215,False
1044,17805.86201,16888.2015,100.55051,3732.13396,7.95861,310,288,2,0.06928104575163399,False
1046,17835.62175,23033.3085,90.19629,2848.11375,9.34867,310,392,2,0.007407407407407408,False
1047,17883.48717,14660.22303,84.21226,2146.73707,15.11552,311,250,1,0.00784313725490196,False
1048,17927.82016,14927.95955,98.53627,4053.90076,11.0913,312,254,2,0.04444444444444444,False
1049,17872.15709,15704.29372,78.16749,1987.92492,9.76048,311,268,1,0.0,False
1050,18053.8789,17734.3648,263.99484,27746.77921,8.1932,314,302,5,0.11764705882352941,False
1051,17948.96961,22566.28495,77.52909,1009.44421,12.39722,312,384,1,0.01568627450980392,False
1053,17909.65634,13331.41576,135.16309,4649.97019,10.2613,311,227,2,0.038779956427015254,False
1055,18030.85669,20126.71742,83.01242,956.74212,14.33113,314,343,1,0.00784313725490196,False
1056,18040.67973,17732.98696,149.48919,11120.74286,7.02031,314,302,3,0.14337254901960786,False
1057,18052.55062,18466.55104,88.88458,3284.91521,8.96767,314,315,2,0.029629629629629634,False
1059,18053.89256,14363.24726,80.15545,2027.35383,12.04207,314,245,1,0.0,False
1060,18105.82471,14994.50093,188.87153,10857.38333,10.55538,315,255,3,0.07607843137254902,False
1062,18210.07642,21400.3097,78.5462,914.80126,12.68023,317,365,1,0.07450980392156863,False
1063,18040.90661,18541.3097,84.51551,2493.17022,11.06421,314,316,1,0.027450980392156862,False
1065,18228.1528,11267.65173,98.45756,2362.2316,10.80109,317,192,2,0.0392156862745098,False
1066,18237.77253,11392.13886,95.54673,2271.33673,11.9429,317,194,2,0.043137254901960784,False
1067,18160.46952,12503.71619,87.90865,1782.64554,13.96993,316,213,2,0.04400871459694989,False
1069,18265.7415,19048.37775,97.20392,2858.97624,12.96014,318,325,2,0.03355119825708061,False
1073,18179.34321,17666.02354,117.03115,7444.93552,10.0472,316,301,2,0.1093681917211329,False
1074,18324.42943,18132.75319,82.0799,1181.1598,17.6679,319,309,1,0.027450980392156862,False
1075,18372.95253,13954.91736,78.34978,1673.85967,11.52162,320,238,1,0.0,False
1076,18404.8959,15470.65132,86.76672,2062.03245,12.9307,320,264,1,0.18823529411764706,True
1079,18366.62144,21593.68452,115.22242,3439.07943,9.82319,319,368,2,0.04226579520697168,False
1082,18345.52251,21878.87116,76.39455,1350.82736,10.65426,319,373,1,0.0196078431372549,False
1084,18377.76049,15000.78419,92.40415,2446.41955,13.01322,320,256,2,0.050980392156862744,False
1086,18402.78218,21455.13055,120.36314,2833.15939,11.51168,320,366,2,0.033115468409586055,False
1089,18554.83114,14419.69216,98.0529,4813.28054,8.64333,323,246,2,0.09847494553376906,False
1090,18527.90568,14759.45841,96.54138,3295.88106,12.28876,322,251,2,0.0383442265795207,False
1091,18513.63819,15488.22583,81.54671,2667.7144,11.48166,322,264,1,0.054901960784313725,False
1095,18626.34233,16394.40121,90.84013,4237.91142,8.25447,324,279,2,0.0383442265795207,False
1096,18618.29001,14398.07522,124.05821,5935.75119,9.09157,324,245,2,0.061002178649237467,False
1100,18770.95101,15001.07727,101.14874,2493.5793,13.97372,326,256,2,0.05359477124183007,False
1101,18781.93613,20290.56975,82.57561,651.23439,20.54807,327,346,1,0.043137254901960784,False
1103,18983.96702,17516.72049,84.91006,1140.93347,16.78594,330,298,1,0.047058823529411764,False
1105,18970.5086,21202.95133,94.84157,2377.21325,10.01893,330,361,2,0.01917211328976035,False
1107,18950.99788,17538.37597,86.79966,1152.78705,19.59674,330,299,1,0.0196078431372549,False
1108,19059.42377,18001.46282,84.28934,2105.14944,10.2038,331,307,1,0.0,False
1111,19074.89468,19952.26456,98.76633,4374.76785,9.28812,332,340,2,0.03355119825708061,False
1118,19319.81516,17575.31221,92.88048,1576.15877,14.81543,336,299,2,0.010021786492374727,False
1121,19593.64317,16886.95693,78.78519,1188.17201,14.52493,341,288,1,0.027450980392156862,False
1122,19579.3726,18425.94287,118.84704,2201.43643,17.87,341,314,2,0.04531590413943355,False
1123,19554.75826,18394.46049,159.73417,3436.43948,16.82653,340,313,3,0.05835294117647058,False
1124,19559.87826,17645.4623,80.14139,2017.40572,9.9445,340,301,1,0.0,False
1128,19786.64735,18042.72841,86.3234,2638.10211,8.18691,344,307,1,0.0392156862745098,False
