"id","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty_xy [nm]"
938,16507.20847,22376.66264,76.10079,1406.64814,12.54437
939,16592.44106,11001.78569,96.35577,15590.24162,2.71464
940,16563.8493,22662.19936,95.09636,3456.63156,8.03843
941,16626.40664,23238.9613,101.09841,2643.33923,15.27432
942,16675.71526,24660.57269,98.18798,5129.53706,9.31078
943,16664.74005,25046.52951,107.69315,4596.42552,9.76794
944,16679.8692,8976.4565,64.36063,1621.40407,8.12711
945,16615.65135,9875.11845,111.70296,7238.36033,5.81733
946,16607.64067,11438.95792,95.13935,3276.53711,10.1315
947,16661.28802,11801.26177,62.51142,1244.85778,10.69515
948,16695.9235,13020.97103,29.02739,230.26169,12.28836
949,16662.13524,16970.93862,62.01512,1218.78637,9.55372
950,16655.15762,17319.3194,164.22122,10139.0624,8.61717
951,16722.44433,18046.73303,72.69948,1255.83435,13.18151
952,16701.13088,18845.31586,81.24186,1716.03535,13.68084
953,16612.78164,21876.99779,80.05034,1591.82139,9.87179
954,16655.48521,7419.86403,33.49995,353.63035,7.99867
955,16623.93927,7866.20195,77.40965,1298.89382,15.06167
956,16651.96514,10693.23763,109.47992,5964.36273,9.0364
957,16765.33234,14636.03658,79.45315,1685.27936,9.51526
958,16774.01609,19755.37726,102.21448,2232.39355,11.32828
959,16669.8771,23339.90696,88.43922,2132.88953,11.06071
960,16675.07747,24386.77253,93.40743,2342.87495,8.95186
961,16766.18098,8338.33503,77.10602,1035.88785,20.00706
962,16808.33476,13724.81356,85.31383,2381.4434,13.19282
963,16754.7499,18357.31651,30.17636,375.67794,8.18347
964,16720.45406,23167.45471,79.67296,2099.06075,11.31161
965,16797.3302,13907.33007,70.16645,2016.94009,8.72555
966,16832.59951,15117.71518,57.09533,967.84212,8.54821
967,16776.15538,15501.65229,46.37583,681.23641,11.58579
968,16824.25195,16300.40485,72.91486,1613.64534,11.8841
969,16891.88338,17844.68929,56.38771,512.37666,23.89414
970,16822.71077,19499.47433,60.92244,1381.82908,9.966
971,16779.94752,19742.37891,82.2424,1749.38487,12.54647
972,16932.63465,9020.13781,57.59566,899.43422,13.74885
973,16871.9509,12002.45722,96.2991,2494.1585,9.01318
974,16860.441,13495.83273,48.47688,1186.71978,8.66979
975,16966.00602,20200.50629,54.00199,396.33493,14.60606
976,16834.11604,25004.47107,102.02622,5540.81623,10.08124
977,17020.39565,19186.24656,93.3213,2248.87705,12.84305
978,16975.38522,22105.68972,63.95045,533.15722,18.81677
979,16936.00185,22704.61452,107.08285,4088.14604,7.4588
980,17050.61269,8479.56855,116.06326,4298.07607,9.55095
981,17035.23018,12686.71806,84.28536,2143.9303,11.84775
982,17057.86627,13026.9586,70.90364,1489.44338,12.88431
983,17003.10089,14520.73517,78.78148,1878.42192,11.48921
984,16901.98079,15516.41685,51.2001,614.18297,15.41848
985,17013.29708,16452.60674,97.6905,5933.95934,6.45245
986,17005.17696,18540.23446,39.83935,569.42706,8.35179
987,17083.16537,23911.13606,107.31284,3267.35232,14.50788
988,17136.34259,23786.22381,100.23141,2940.25868,11.93275
989,17131.58452,9060.93653,82.49051,1720.36509,10.66492
990,17078.93524,17179.79214,103.66322,16791.21593,3.46649
991,16973.20552,22172.09303,88.45701,1167.78989,12.20763
992,17071.06665,24600.55314,102.71759,4494.20659,5.73204
993,17227.39487,11067.01334,110.79526,4123.90284,8.95487
994,17150.32948,13026.24093,68.07946,1668.01903,10.66452
995,17196.12097,15812.3686,70.79486,1082.28573,13.12385
996,17127.4827,20868.85071,50.60785,361.62107,11.89786
997,17205.47183,9444.97842,77.78342,2336.69583,8.5876
998,17288.86159,12231.70001,80.47965,1670.52207,12.19421
999,17280.63059,13673.22407,73.78542,1042.78769,12.87964
1000,17303.87001,10094.99157,63.08268,1793.39648,7.90019
1001,17287.76299,11535.82357,101.45757,2836.05747,11.80114
1002,17265.87002,17754.36945,44.95069,623.90008,13.96511
1003,17311.76186,17918.98113,51.40626,506.5625,14.56407
1004,17265.66982,18242.94817,51.71411,763.37387,15.02174
1005,17206.64184,18971.00245,60.01322,1422.59895,14.19689
1006,17187.80308,8469.48696,84.59978,1787.48479,11.37144
1007,17378.41089,10588.65929,87.51491,2721.85315,9.62995
1008,17348.45413,19838.61978,42.04929,255.41582,14.79031
1009,17328.27617,14626.51884,75.53151,1319.34364,11.39925
1010,17388.53724,18633.53068,69.46466,2244.321,8.36907
1011,17522.29694,19485.23952,74.07157,723.42212,19.70339
1012,17472.89697,11581.40366,118.37351,4140.09176,12.69637
1013,17470.39086,12181.98068,70.4842,1648.39973,11.79142
1014,17452.12639,15565.80719,82.17581,1413.16491,17.95485
1015,17445.07814,16254.62263,103.81321,5061.31979,10.92365
1016,17427.54511,16980.77241,79.47315,4643.68552,6.66552
1017,17568.47962,14088.65669,144.81705,9535.66461,9.28318
1018,17512.62723,22172.87695,37.34048,309.70443,10.12526
1019,17509.80906,23521.68365,125.4256,6000.83644,11.93991
1020,17571.00546,9097.10623,39.15307,343.92932,11.62992
1021,17580.29166,10114.01945,65.62815,1058.49077,13.72938
1022,17509.18885,11528.43578,93.17059,2801.27414,11.75629
1023,17598.99962,15038.1423,83.13669,2614.92168,11.11368
1024,17559.535,19548.39123,69.20276,889.61682,12.11812
1025,17562.60146,23632.37628,111.39497,3062.78347,14.33407
1026,17572.94629,9245.82342,48.75585,373.30182,14.50322
1027,17657.47184,15628.15609,106.72207,3383.99657,11.89536
1028,17700.16003,17629.70894,104.00778,3748.19196,10.58205
1029,17726.42835,23027.60267,87.96031,2278.7814,13.01552
1030,17561.09013,23766.65712,84.07051,3315.97488,10.24478
1031,17623.19367,24213.55,45.57866,855.54368,6.38091
1032,17672.56489,13217.82943,97.31225,4650.14985,9.06133
1033,17658.33573,14079.3409,100.55604,2638.11693,15.57032
1034,17682.90741,16592.84178,91.33225,3771.27259,8.72263
1035,17670.82614,19141.81896,58.80378,1193.96145,7.49213
1036,17690.77841,24576.84804,27.21682,228.64359,6.74774
1037,17727.25115,10493.78476,65.49434,1462.62291,8.53844
1038,17694.95192,12229.18916,91.20677,2869.43346,10.0625
1039,17718.81036,13613.13974,88.10342,2725.70985,11.24027
1040,17756.22664,17964.34641,61.81562,1598.9626,9.2978
1041,17762.97118,11014.92056,79.81223,1270.72357,12.57469
1042,17784.64477,12603.81131,39.4301,508.72674,8.55487
1043,17809.23044,15608.32661,111.95798,3962.83454,10.76951
1044,17805.86201,16888.2015,100.55051,3732.13396,7.95861
1045,17798.02521,11423.66103,64.29174,812.34188,13.63352
1046,17835.62175,23033.3085,90.19629,2848.11375,9.34867
1047,17883.48717,14660.22303,84.21226,2146.73707,15.11552
1048,17927.82016,14927.95955,98.53627,4053.90076,11.0913
1049,17872.15709,15704.29372,78.16749,1987.92492,9.76048
1050,18053.8789,17734.3648,263.99484,27746.77921,8.1932
1051,17948.96961,22566.28495,77.52909,1009.44421,12.39722
1052,17885.73217,23340.24819,36.146,477.07342,9.34939
1053,17909.65634,13331.41576,135.16309,4649.97019,10.2613
1054,17952.2736,16301.98732,42.22524,563.62186,8.37818
1055,18030.85669,20126.71742,83.01242,956.74212,14.33113
1056,18040.67973,17732.98696,149.48919,11120.74286,7.02031
1057,18052.55062,18466.55104,88.88458,3284.91521,8.96767
1058,18136.97316,11774.98688,48.93452,561.29125,15.5179
1059,18053.89256,14363.24726,80.15545,2027.35383,12.04207
1060,18105.82471,14994.50093,188.87153,10857.38333,10.55538
1061,18058.53868,16891.55476,72.37393,1546.3548,11.28504
1062,18210.07642,21400.3097,78.5462,914.80126,12.68023
1063,18040.90661,18541.3097,84.51551,2493.17022,11.06421
1064,18178.49781,20273.92814,49.05099,403.77164,13.75496
1065,18228.1528,11267.65173,98.45756,2362.2316,10.80109
1066,18237.77253,11392.13886,95.54673,2271.33673,11.9429
1067,18160.46952,12503.71619,87.90865,1782.64554,13.96993
1068,18170.90384,12674.7737,63.26008,1125.37803,10.88012
1069,18265.7415,19048.37775,97.20392,2858.97624,12.96014
1070,18188.16092,23622.10637,50.38431,607.04343,8.3571
1071,18380.18681,11704.95666,59.33915,748.31443,18.37675
1072,18299.76303,13047.83264,44.91018,591.81411,7.90938
1073,18179.34321,17666.02354,117.03115,7444.93552,10.0472
1074,18324.42943,18132.75319,82.0799,1181.1598,17.6679
1075,18372.95253,13954.91736,78.34978,1673.85967,11.52162
1076,18404.8959,15470.65132,86.76672,2062.03245,12.9307
1077,18317.25944,16109.49931,54.96396,760.31764,12.22507
1078,18319.45464,19559.39884,63.95366,772.81718,11.05137
1079,18366.62144,21593.68452,115.22242,3439.07943,9.82319
1080,18335.22173,13383.5972,52.81634,884.10176,10.53202
1081,18383.30998,17140.90539,62.28241,1587.31262,9.37066
1082,18345.52251,21878.87116,76.39455,1350.82736,10.65426
1083,18378.77221,23205.97747,34.19849,147.75385,12.43547
1084,18377.76049,15000.78419,92.40415,2446.41955,13.01322
1085,18482.58595,19956.42439,50.04316,399.38612,14.32428
1086,18402.78218,21455.13055,120.36314,2833.15939,11.51168
1087,18520.61888,12156.27872,41.38433,357.8876,9.21132
1088,18610.4704,13736.95426,36.02882,267.81195,14.89836
1089,18554.83114,14419.69216,98.0529,4813.28054,8.64333
1090,18527.90568,14759.45841,96.54138,3295.88106,12.28876
1091,18513.63819,15488.22583,81.54671,2667.7144,11.48166
1092,18559.82856,18362.71169,61.17864,1506.92572,6.87306
1093,18645.72226,13063.64633,29.34884,241.28474,11.38216
1094,18582.46028,15344.6638,74.75745,2410.07483,11.28718
1095,18626.34233,16394.40121,90.84013,4237.91142,8.25447
1096,18618.29001,14398.07522,124.05821,5935.75119,9.09157
1097,18623.6997,18819.50835,45.63298,473.07384,13.75331
1098,18635.99604,19183.74707,65.23174,1015.48947,11.87505
1099,18836.88388,13418.20283,38.47338,272.18656,9.20057
1100,18770.95101,15001.07727,101.14874,2493.5793,13.97372
1101,18781.93613,20290.56975,82.57561,651.23439,20.54807
1102,18933.64803,17101.7063,62.16068,741.99658,14.38409
1103,18983.96702,17516.72049,84.91006,1140.93347,16.78594
1104,18970.26177,13911.27759,33.65369,531.3763,8.13963
1105,18970.5086,21202.95133,94.84157,2377.21325,10.01893
1106,19022.95678,15716.88113,39.95811,243.48082,14.12742
1107,18950.99788,17538.37597,86.79966,1152.78705,19.59674
1108,19059.42377,18001.46282,84.28934,2105.14944,10.2038
1109,18957.86029,19056.72784,52.9105,686.46614,13.61679
1110,18981.70421,21377.18107,70.71726,1648.15772,11.94491
1111,19074.89468,19952.26456,98.76633,4374.76785,9.28812
1112,19113.10982,20682.31131,45.97029,439.50959,9.22866
1113,19112.02818,18616.38167,73.83618,1008.44594,14.26308
1114,19230.6888,16102.43003,71.9652,1252.16708,10.52419
1115,19251.16317,14965.58242,58.81664,788.96001,11.36171
1116,19231.87616,16449.40106,58.60009,865.52097,9.93799
1117,19229.79823,15018.6881,64.85329,908.67081,11.48312
1118,19319.81516,17575.31221,92.88048,1576.15877,14.81543
1119,19320.29734,19182.10066,64.20324,865.42108,13.25626
1120,19371.10159,20472.96037,56.98928,531.72762,9.96805
1121,19593.64317,16886.95693,78.78519,1188.17201,14.52493
1122,19579.3726,18425.94287,118.84704,2201.43643,17.87
1123,19554.75826,18394.46049,159.73417,3436.43948,16.82653
1124,19559.87826,17645.4623,80.14139,2017.40572,9.9445
1125,19642.62942,16176.46135,43.99786,407.40758,11.2093
1126,19669.84301,17061.63694,70.26382,1227.46575,10.90738
1127,19588.96011,19668.05887,60.41642,384.42016,16.11628
1128,19786.64735,18042.72841,86.3234,2638.10211,8.18691
1129,19700.44476,18785.09636,41.70603,644.9998,9.25574
1130,19812.54676,19145.04966,44.25895,395.3513,8.02216
1131,19931.00689,17091.31451,39.27166,312.10593,12.20707
